Time,BASEMENT:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],BASEMENT:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],BASEMENT:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],BASEMENT:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],CORE_BOTTOM:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_BOTTOM:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],CORE_BOTTOM:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_BOTTOM:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],CORE_MID:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_MID:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],CORE_MID:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_MID:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],CORE_TOP:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_TOP:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],CORE_TOP:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_TOP:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_MID_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_MID_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_MID_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_MID_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s]
13:24:00,1.057637E+04,6.433760E+04,3.576525E-01,5.628365E+00,9.748589E+03,7.672788E+04,3.296601E-01,6.712389E+00,1.104807E+05,7.821453E+05,3.736037E+00,6.842446E+01,5.127110E+04,7.751259E+04,1.733793E+00,6.781039E+00,1.306192E+04,1.496914E+04,4.416977E-01,1.309566E+00,8.701538E+03,9.957958E+03,2.942484E-01,8.711668E-01,1.282346E+04,1.324190E+04,4.336341E-01,1.158461E+00,8.683187E+03,9.535217E+03,2.936278E-01,8.341848E-01,1.505691E+05,1.605254E+05,5.091597E+00,1.404347E+01,9.853790E+04,1.067128E+05,3.332126E+00,9.335708E+00,1.492543E+05,1.356734E+05,5.047136E+00,1.186932E+01,1.003874E+05,9.794498E+04,3.394668E+00,8.568681E+00,2.051391E+04,1.598756E+04,6.936920E-01,1.398662E+00,1.331199E+04,1.058994E+04,4.501539E-01,9.264556E-01,2.041643E+04,1.346337E+04,6.903958E-01,1.177836E+00,1.356545E+04,9.733243E+03,4.587249E-01,8.515094E-01
13:25:00,1.057634E+04,6.432436E+04,3.576516E-01,5.627206E+00,9.748225E+03,7.671534E+04,3.296478E-01,6.711292E+00,1.104764E+05,7.819988E+05,3.735891E+00,6.841164E+01,5.126350E+04,7.752998E+04,1.733536E+00,6.782561E+00,1.306187E+04,1.495754E+04,4.416960E-01,1.308552E+00,8.701504E+03,9.956424E+03,2.942472E-01,8.710326E-01,1.282341E+04,1.324336E+04,4.336324E-01,1.158589E+00,8.683154E+03,9.573606E+03,2.936267E-01,8.375433E-01,1.505685E+05,1.604297E+05,5.091577E+00,1.403509E+01,9.853753E+04,1.066623E+05,3.332113E+00,9.331296E+00,1.492537E+05,1.356932E+05,5.047116E+00,1.187105E+01,1.003871E+05,9.834828E+04,3.394656E+00,8.603963E+00,2.051300E+04,1.598233E+04,6.936614E-01,1.398205E+00,1.331141E+04,1.058763E+04,4.501342E-01,9.262529E-01,2.041552E+04,1.346953E+04,6.903650E-01,1.178374E+00,1.356487E+04,9.776180E+03,4.587052E-01,8.552657E-01
13:26:00,1.057631E+04,6.431114E+04,3.576506E-01,5.626050E+00,9.747862E+03,7.670284E+04,3.296355E-01,6.710198E+00,1.104721E+05,7.818529E+05,3.735746E+00,6.839888E+01,5.125592E+04,7.754746E+04,1.733280E+00,6.784090E+00,1.306181E+04,1.494590E+04,4.416942E-01,1.307533E+00,8.701471E+03,9.954889E+03,2.942461E-01,8.708983E-01,1.282336E+04,1.324482E+04,4.336306E-01,1.158716E+00,8.683121E+03,9.613481E+03,2.936256E-01,8.410319E-01,1.505679E+05,1.603329E+05,5.091558E+00,1.402663E+01,9.853715E+04,1.066121E+05,3.332100E+00,9.326906E+00,1.492531E+05,1.357129E+05,5.047097E+00,1.187277E+01,1.003867E+05,9.876524E+04,3.394643E+00,8.640442E+00,2.051210E+04,1.597700E+04,6.936308E-01,1.397738E+00,1.331082E+04,1.058533E+04,4.501144E-01,9.260524E-01,2.041462E+04,1.347568E+04,6.903343E-01,1.178913E+00,1.356429E+04,9.820428E+03,4.586855E-01,8.591368E-01
13:27:00,1.057629E+04,6.429795E+04,3.576497E-01,5.624896E+00,9.747498E+03,7.669040E+04,3.296232E-01,6.709110E+00,1.104678E+05,7.817077E+05,3.735600E+00,6.838618E+01,5.124836E+04,7.756503E+04,1.733024E+00,6.785628E+00,1.306176E+04,1.493421E+04,4.416925E-01,1.306510E+00,8.701438E+03,9.953352E+03,2.942450E-01,8.707638E-01,1.282330E+04,1.324627E+04,4.336289E-01,1.158843E+00,8.683088E+03,9.654971E+03,2.936245E-01,8.446616E-01,1.505673E+05,1.602353E+05,5.091538E+00,1.401809E+01,9.853678E+04,1.065622E+05,3.332087E+00,9.322537E+00,1.492525E+05,1.357326E+05,5.047077E+00,1.187449E+01,1.003863E+05,9.919760E+04,3.394630E+00,8.678267E+00,2.051120E+04,1.597156E+04,6.936004E-01,1.397263E+00,1.331024E+04,1.058306E+04,4.500948E-01,9.258539E-01,2.041371E+04,1.348183E+04,6.903038E-01,1.179451E+00,1.356371E+04,9.866172E+03,4.586659E-01,8.631389E-01
13:28:00,1.057626E+04,6.428478E+04,3.576488E-01,5.623745E+00,9.747135E+03,7.667801E+04,3.296109E-01,6.708026E+00,1.104635E+05,7.815633E+05,3.735455E+00,6.837354E+01,5.124082E+04,7.758270E+04,1.732769E+00,6.787173E+00,1.306171E+04,1.492248E+04,4.416908E-01,1.305485E+00,8.701405E+03,9.951812E+03,2.942439E-01,8.706291E-01,1.282325E+04,1.324772E+04,4.336271E-01,1.158970E+00,8.683055E+03,9.698058E+03,2.936233E-01,8.484312E-01,1.505667E+05,1.601368E+05,5.091518E+00,1.400948E+01,9.853640E+04,1.065125E+05,3.332075E+00,9.318189E+00,1.492519E+05,1.357522E+05,5.047057E+00,1.187621E+01,1.003859E+05,9.964527E+04,3.394618E+00,8.717432E+00,2.051030E+04,1.596605E+04,6.935700E-01,1.396780E+00,1.330966E+04,1.058082E+04,4.500752E-01,9.256574E-01,2.041281E+04,1.348799E+04,6.902733E-01,1.179990E+00,1.356313E+04,9.913409E+03,4.586463E-01,8.672714E-01
13:29:00,1.057623E+04,6.427165E+04,3.576478E-01,5.622596E+00,9.746772E+03,7.666567E+04,3.295987E-01,6.706947E+00,1.104592E+05,7.814195E+05,3.735310E+00,6.836096E+01,5.123331E+04,7.760045E+04,1.732515E+00,6.788726E+00,1.306166E+04,1.491073E+04,4.416890E-01,1.304457E+00,8.701372E+03,9.950271E+03,2.942428E-01,8.704943E-01,1.282320E+04,1.324917E+04,4.336254E-01,1.159096E+00,8.683022E+03,9.742735E+03,2.936222E-01,8.523398E-01,1.505662E+05,1.600376E+05,5.091498E+00,1.400079E+01,9.853603E+04,1.064630E+05,3.332062E+00,9.313862E+00,1.492514E+05,1.357718E+05,5.047038E+00,1.187792E+01,1.003856E+05,1.001081E+05,3.394605E+00,8.757926E+00,2.050941E+04,1.596044E+04,6.935398E-01,1.396290E+00,1.330908E+04,1.057860E+04,4.500556E-01,9.254631E-01,2.041191E+04,1.349414E+04,6.902430E-01,1.180528E+00,1.356255E+04,9.962126E+03,4.586268E-01,8.715335E-01
13:30:00,1.057620E+04,6.425855E+04,3.576469E-01,5.621449E+00,9.746409E+03,7.665339E+04,3.295864E-01,6.705873E+00,1.104549E+05,7.812765E+05,3.735164E+00,6.834845E+01,5.122582E+04,7.761830E+04,1.732262E+00,6.790287E+00,1.306161E+04,1.489896E+04,4.416873E-01,1.303427E+00,8.701339E+03,9.948728E+03,2.942416E-01,8.703593E-01,1.282315E+04,1.325061E+04,4.336236E-01,1.159223E+00,8.682988E+03,9.788993E+03,2.936211E-01,8.563868E-01,1.505656E+05,1.599376E+05,5.091479E+00,1.399205E+01,9.853565E+04,1.064138E+05,3.332049E+00,9.309556E+00,1.492508E+05,1.357913E+05,5.047018E+00,1.187963E+01,1.003852E+05,1.005861E+05,3.394592E+00,8.799744E+00,2.050852E+04,1.595477E+04,6.935096E-01,1.395794E+00,1.330851E+04,1.057640E+04,4.500362E-01,9.252708E-01,2.041102E+04,1.350029E+04,6.902127E-01,1.181066E+00,1.356198E+04,1.001232E+04,4.586074E-01,8.759245E-01
13:31:00,1.057618E+04,6.424547E+04,3.576459E-01,5.620305E+00,9.746046E+03,7.664117E+04,3.295741E-01,6.704803E+00,1.104506E+05,7.811342E+05,3.735019E+00,6.833600E+01,5.121835E+04,7.763624E+04,1.732009E+00,6.791857E+00,1.306156E+04,1.488717E+04,4.416855E-01,1.302395E+00,8.701306E+03,9.947183E+03,2.942405E-01,8.702241E-01,1.282310E+04,1.325205E+04,4.336219E-01,1.159348E+00,8.682955E+03,9.836825E+03,2.936200E-01,8.605714E-01,1.505650E+05,1.598370E+05,5.091459E+00,1.398324E+01,9.853528E+04,1.063648E+05,3.332037E+00,9.305269E+00,1.492502E+05,1.358108E+05,5.046999E+00,1.188134E+01,1.003848E+05,1.010791E+05,3.394580E+00,8.842876E+00,2.050763E+04,1.594901E+04,6.934796E-01,1.395290E+00,1.330794E+04,1.057423E+04,4.500168E-01,9.250805E-01,2.041013E+04,1.350644E+04,6.901825E-01,1.181604E+00,1.356140E+04,1.006397E+04,4.585880E-01,8.804436E-01
13:32:00,1.057615E+04,6.423242E+04,3.576450E-01,5.619164E+00,9.745683E+03,7.662900E+04,3.295619E-01,6.703739E+00,1.104463E+05,7.809926E+05,3.734874E+00,6.832362E+01,5.121090E+04,7.765426E+04,1.731757E+00,6.793434E+00,1.306150E+04,1.487537E+04,4.416838E-01,1.301362E+00,8.701273E+03,9.945633E+03,2.942394E-01,8.700886E-01,1.282305E+04,1.325348E+04,4.336202E-01,1.159474E+00,8.682922E+03,9.886249E+03,2.936189E-01,8.648953E-01,1.505644E+05,1.597357E+05,5.091439E+00,1.397438E+01,9.853490E+04,1.063161E+05,3.332024E+00,9.301002E+00,1.492496E+05,1.358303E+05,5.046979E+00,1.188304E+01,1.003844E+05,1.015873E+05,3.394567E+00,8.887337E+00,2.050674E+04,1.594319E+04,6.934496E-01,1.394781E+00,1.330736E+04,1.057207E+04,4.499974E-01,9.248922E-01,2.040924E+04,1.351259E+04,6.901525E-01,1.182142E+00,1.356083E+04,1.011711E+04,4.585687E-01,8.850923E-01
13:33:00,1.057612E+04,6.421941E+04,3.576441E-01,5.618025E+00,9.745321E+03,7.661690E+04,3.295496E-01,6.702680E+00,1.104421E+05,7.808518E+05,3.734729E+00,6.831130E+01,5.120347E+04,7.767239E+04,1.731506E+00,6.795019E+00,1.306145E+04,1.486356E+04,4.416820E-01,1.300330E+00,8.701240E+03,9.944081E+03,2.942383E-01,8.699527E-01,1.282299E+04,1.325491E+04,4.336184E-01,1.159599E+00,8.682889E+03,9.937250E+03,2.936178E-01,8.693572E-01,1.505638E+05,1.596339E+05,5.091420E+00,1.396547E+01,9.853453E+04,1.062675E+05,3.332011E+00,9.296754E+00,1.492490E+05,1.358498E+05,5.046959E+00,1.188474E+01,1.003841E+05,1.021106E+05,3.394554E+00,8.933112E+00,2.050586E+04,1.593731E+04,6.934198E-01,1.394267E+00,1.330679E+04,1.056994E+04,4.499782E-01,9.247057E-01,2.040835E+04,1.351873E+04,6.901225E-01,1.182679E+00,1.356026E+04,1.017171E+04,4.585494E-01,8.898690E-01
13:34:00,1.057609E+04,6.420642E+04,3.576431E-01,5.616889E+00,9.744959E+03,7.660485E+04,3.295374E-01,6.701626E+00,1.104378E+05,7.807118E+05,3.734584E+00,6.829905E+01,5.119607E+04,7.769060E+04,1.731256E+00,6.796613E+00,1.306140E+04,1.485175E+04,4.416803E-01,1.299297E+00,8.701207E+03,9.942524E+03,2.942372E-01,8.698166E-01,1.282294E+04,1.325634E+04,4.336167E-01,1.159724E+00,8.682856E+03,9.989809E+03,2.936166E-01,8.739554E-01,1.505632E+05,1.595315E+05,5.091400E+00,1.395652E+01,9.853416E+04,1.062191E+05,3.331999E+00,9.292525E+00,1.492485E+05,1.358692E+05,5.046940E+00,1.188644E+01,1.003837E+05,1.026486E+05,3.394542E+00,8.980184E+00,2.050498E+04,1.593138E+04,6.933900E-01,1.393748E+00,1.330623E+04,1.056783E+04,4.499590E-01,9.245212E-01,2.040747E+04,1.352488E+04,6.900926E-01,1.183217E+00,1.355970E+04,1.022775E+04,4.585303E-01,8.947721E-01
13:35:00,1.057606E+04,6.419346E+04,3.576421E-01,5.615755E+00,9.744597E+03,7.659287E+04,3.295251E-01,6.700578E+00,1.104335E+05,7.805725E+05,3.734440E+00,6.828686E+01,5.118869E+04,7.770891E+04,1.731006E+00,6.798214E+00,1.306135E+04,1.483996E+04,4.416786E-01,1.298265E+00,8.701174E+03,9.940965E+03,2.942361E-01,8.696801E-01,1.282289E+04,1.325776E+04,4.336149E-01,1.159848E+00,8.682823E+03,1.004391E+04,2.936155E-01,8.786885E-01,1.505627E+05,1.594288E+05,5.091380E+00,1.394753E+01,9.853378E+04,1.061710E+05,3.331986E+00,9.288314E+00,1.492479E+05,1.358885E+05,5.046920E+00,1.188814E+01,1.003833E+05,1.032014E+05,3.394529E+00,9.028542E+00,2.050410E+04,1.592540E+04,6.933604E-01,1.393224E+00,1.330566E+04,1.056574E+04,4.499398E-01,9.243386E-01,2.040659E+04,1.353102E+04,6.900629E-01,1.183754E+00,1.355913E+04,1.028523E+04,4.585112E-01,8.998004E-01
13:36:00,1.057604E+04,6.418053E+04,3.576412E-01,5.614624E+00,9.744235E+03,7.658095E+04,3.295129E-01,6.699535E+00,1.104292E+05,7.804340E+05,3.734295E+00,6.827474E+01,5.118133E+04,7.772731E+04,1.730757E+00,6.799824E+00,1.306130E+04,1.482818E+04,4.416768E-01,1.297234E+00,8.701141E+03,9.939401E+03,2.942349E-01,8.695433E-01,1.282284E+04,1.325918E+04,4.336132E-01,1.159972E+00,8.682790E+03,1.009954E+04,2.936144E-01,8.835552E-01,1.505621E+05,1.593257E+05,5.091361E+00,1.393851E+01,9.853341E+04,1.061231E+05,3.331974E+00,9.284121E+00,1.492473E+05,1.359079E+05,5.046901E+00,1.188983E+01,1.003829E+05,1.037687E+05,3.394517E+00,9.078171E+00,2.050323E+04,1.591937E+04,6.933308E-01,1.392697E+00,1.330509E+04,1.056368E+04,4.499207E-01,9.241578E-01,2.040571E+04,1.353716E+04,6.900332E-01,1.184291E+00,1.355857E+04,1.034412E+04,4.584921E-01,9.049526E-01
13:37:00,1.057601E+04,6.416762E+04,3.576402E-01,5.613495E+00,9.743874E+03,7.656909E+04,3.295007E-01,6.698497E+00,1.104249E+05,7.802962E+05,3.734150E+00,6.826269E+01,5.117399E+04,7.774580E+04,1.730509E+00,6.801442E+00,1.306125E+04,1.481641E+04,4.416751E-01,1.296205E+00,8.701108E+03,9.937833E+03,2.942338E-01,8.694061E-01,1.282279E+04,1.326059E+04,4.336115E-01,1.160096E+00,8.682758E+03,1.015669E+04,2.936133E-01,8.885551E-01,1.505615E+05,1.592222E+05,5.091341E+00,1.392946E+01,9.853304E+04,1.060754E+05,3.331961E+00,9.279946E+00,1.492467E+05,1.359272E+05,5.046881E+00,1.189152E+01,1.003826E+05,1.043504E+05,3.394504E+00,9.129069E+00,2.050236E+04,1.591330E+04,6.933013E-01,1.392166E+00,1.330453E+04,1.056163E+04,4.499017E-01,9.239788E-01,2.040484E+04,1.354330E+04,6.900036E-01,1.184829E+00,1.355801E+04,1.040443E+04,4.584731E-01,9.102285E-01
13:38:00,1.057598E+04,6.415473E+04,3.576393E-01,5.612367E+00,9.743512E+03,7.655727E+04,3.294884E-01,6.697463E+00,1.104207E+05,7.801590E+05,3.734006E+00,6.825069E+01,5.116667E+04,7.776444E+04,1.730262E+00,6.803072E+00,1.306120E+04,1.480466E+04,4.416734E-01,1.295177E+00,8.701075E+03,9.936257E+03,2.942327E-01,8.692683E-01,1.282274E+04,1.326201E+04,4.336097E-01,1.160220E+00,8.682725E+03,1.021542E+04,2.936122E-01,8.936935E-01,1.505609E+05,1.591183E+05,5.091321E+00,1.392037E+01,9.853266E+04,1.060278E+05,3.331948E+00,9.275784E+00,1.492462E+05,1.359465E+05,5.046862E+00,1.189321E+01,1.003822E+05,1.049473E+05,3.394491E+00,9.181287E+00,2.050149E+04,1.590719E+04,6.932719E-01,1.391632E+00,1.330397E+04,1.055960E+04,4.498827E-01,9.238014E-01,2.040396E+04,1.354945E+04,6.899741E-01,1.185366E+00,1.355745E+04,1.046621E+04,4.584542E-01,9.156334E-01
13:39:00,1.057595E+04,6.414186E+04,3.576383E-01,5.611242E+00,9.743151E+03,7.654550E+04,3.294762E-01,6.696434E+00,1.104164E+05,7.800224E+05,3.733861E+00,6.823874E+01,5.115937E+04,7.778319E+04,1.730015E+00,6.804713E+00,1.306114E+04,1.479293E+04,4.416716E-01,1.294151E+00,8.701042E+03,9.934676E+03,2.942316E-01,8.691300E-01,1.282269E+04,1.326342E+04,4.336080E-01,1.160343E+00,8.682692E+03,1.027567E+04,2.936111E-01,8.989642E-01,1.505603E+05,1.590141E+05,5.091302E+00,1.391126E+01,9.853229E+04,1.059804E+05,3.331936E+00,9.271636E+00,1.492456E+05,1.359658E+05,5.046842E+00,1.189489E+01,1.003818E+05,1.055586E+05,3.394479E+00,9.234764E+00,2.050062E+04,1.590106E+04,6.932427E-01,1.391095E+00,1.330341E+04,1.055760E+04,4.498639E-01,9.236258E-01,2.040310E+04,1.355560E+04,6.899447E-01,1.185904E+00,1.355689E+04,1.052939E+04,4.584353E-01,9.211612E-01
13:40:00,1.057592E+04,6.412902E+04,3.576374E-01,5.610118E+00,9.742790E+03,7.653380E+04,3.294640E-01,6.695411E+00,1.104121E+05,7.798867E+05,3.733717E+00,6.822687E+01,5.115210E+04,7.780205E+04,1.729769E+00,6.806362E+00,1.306109E+04,1.478125E+04,4.416699E-01,1.293129E+00,8.701009E+03,9.933090E+03,2.942305E-01,8.689912E-01,1.282263E+04,1.326483E+04,4.336062E-01,1.160466E+00,8.682659E+03,1.033738E+04,2.936100E-01,9.043628E-01,1.505598E+05,1.589099E+05,5.091282E+00,1.390214E+01,9.853192E+04,1.059332E+05,3.331923E+00,9.267505E+00,1.492450E+05,1.359850E+05,5.046823E+00,1.189658E+01,1.003815E+05,1.061838E+05,3.394466E+00,9.289459E+00,2.049976E+04,1.589491E+04,6.932135E-01,1.390557E+00,1.330286E+04,1.055561E+04,4.498450E-01,9.234519E-01,2.040223E+04,1.356175E+04,6.899154E-01,1.186442E+00,1.355633E+04,1.059393E+04,4.584165E-01,9.268076E-01
13:41:00,1.057589E+04,6.411621E+04,3.576364E-01,5.608998E+00,9.742430E+03,7.652217E+04,3.294518E-01,6.694393E+00,1.104079E+05,7.797517E+05,3.733573E+00,6.821506E+01,5.114484E+04,7.782100E+04,1.729524E+00,6.808020E+00,1.306104E+04,1.476961E+04,4.416682E-01,1.292111E+00,8.700977E+03,9.931499E+03,2.942294E-01,8.688520E-01,1.282258E+04,1.326623E+04,4.336045E-01,1.160589E+00,8.682626E+03,1.040052E+04,2.936089E-01,9.098870E-01,1.505592E+05,1.588055E+05,5.091263E+00,1.389300E+01,9.853155E+04,1.058861E+05,3.331911E+00,9.263390E+00,1.492444E+05,1.360042E+05,5.046803E+00,1.189826E+01,1.003811E+05,1.068226E+05,3.394454E+00,9.345350E+00,2.049890E+04,1.588874E+04,6.931844E-01,1.390017E+00,1.330230E+04,1.055364E+04,4.498262E-01,9.232797E-01,2.040137E+04,1.356789E+04,6.898862E-01,1.186980E+00,1.355578E+04,1.065981E+04,4.583978E-01,9.325706E-01
13:42:00,1.057587E+04,6.410343E+04,3.576354E-01,5.607880E+00,9.742069E+03,7.651060E+04,3.294396E-01,6.693381E+00,1.104036E+05,7.796175E+05,3.733428E+00,6.820332E+01,5.113761E+04,7.784006E+04,1.729279E+00,6.809687E+00,1.306099E+04,1.475802E+04,4.416664E-01,1.291096E+00,8.700944E+03,9.929900E+03,2.942283E-01,8.687122E-01,1.282253E+04,1.326763E+04,4.336028E-01,1.160712E+00,8.682593E+03,1.046509E+04,2.936077E-01,9.155360E-01,1.505586E+05,1.587010E+05,5.091243E+00,1.388387E+01,9.853118E+04,1.058392E+05,3.331898E+00,9.259289E+00,1.492439E+05,1.360234E+05,5.046784E+00,1.189993E+01,1.003807E+05,1.074751E+05,3.394441E+00,9.402429E+00,2.049804E+04,1.588256E+04,6.931554E-01,1.389476E+00,1.330175E+04,1.055169E+04,4.498075E-01,9.231091E-01,2.040050E+04,1.357404E+04,6.898571E-01,1.187518E+00,1.355523E+04,1.072700E+04,4.583791E-01,9.384495E-01
13:43:00,1.057584E+04,6.409068E+04,3.576345E-01,5.606764E+00,9.741709E+03,7.649910E+04,3.294274E-01,6.692375E+00,1.103993E+05,7.794842E+05,3.733284E+00,6.819165E+01,5.113040E+04,7.785921E+04,1.729035E+00,6.811363E+00,1.306094E+04,1.474648E+04,4.416647E-01,1.290087E+00,8.700911E+03,9.928296E+03,2.942272E-01,8.685718E-01,1.282248E+04,1.326903E+04,4.336011E-01,1.160834E+00,8.682560E+03,1.053105E+04,2.936066E-01,9.213063E-01,1.505580E+05,1.585966E+05,5.091224E+00,1.387473E+01,9.853080E+04,1.057926E+05,3.331885E+00,9.255205E+00,1.492433E+05,1.360425E+05,5.046764E+00,1.190161E+01,1.003803E+05,1.081407E+05,3.394429E+00,9.460664E+00,2.049719E+04,1.587637E+04,6.931265E-01,1.388935E+00,1.330120E+04,1.054976E+04,4.497889E-01,9.229402E-01,2.039965E+04,1.358019E+04,6.898281E-01,1.188056E+00,1.355468E+04,1.079549E+04,4.583605E-01,9.444410E-01
