Time,VAV_1:DesPer 1:Des Heat Mass Flow [kg/s],VAV_1:DesPer 1:Des Heat Cap [W],VAV_1:DesPer 1:Des Cool Mass Flow [kg/s],VAV_1:DesPer 1:Des Sens Cool Cap [W],VAV_1:DesPer 1:Des Tot Cool Cap [W],VAV_1:DesPer 2:Des Heat Mass Flow [kg/s],VAV_1:DesPer 2:Des Heat Cap [W],VAV_1:DesPer 2:Des Cool Mass Flow [kg/s],VAV_1:DesPer 2:Des Sens Cool Cap [W],VAV_1:DesPer 2:Des Tot Cool Cap [W],VAV_2:DesPer 1:Des Heat Mass Flow [kg/s],VAV_2:DesPer 1:Des Heat Cap [W],VAV_2:DesPer 1:Des Cool Mass Flow [kg/s],VAV_2:DesPer 1:Des Sens Cool Cap [W],VAV_2:DesPer 1:Des Tot Cool Cap [W],VAV_2:DesPer 2:Des Heat Mass Flow [kg/s],VAV_2:DesPer 2:Des Heat Cap [W],VAV_2:DesPer 2:Des Cool Mass Flow [kg/s],VAV_2:DesPer 2:Des Sens Cool Cap [W],VAV_2:DesPer 2:Des Tot Cool Cap [W],VAV_3:DesPer 1:Des Heat Mass Flow [kg/s],VAV_3:DesPer 1:Des Heat Cap [W],VAV_3:DesPer 1:Des Cool Mass Flow [kg/s],VAV_3:DesPer 1:Des Sens Cool Cap [W],VAV_3:DesPer 1:Des Tot Cool Cap [W],VAV_3:DesPer 2:Des Heat Mass Flow [kg/s],VAV_3:DesPer 2:Des Heat Cap [W],VAV_3:DesPer 2:Des Cool Mass Flow [kg/s],VAV_3:DesPer 2:Des Sens Cool Cap [W],VAV_3:DesPer 2:Des Tot Cool Cap [W],VAV_5:DesPer 1:Des Heat Mass Flow [kg/s],VAV_5:DesPer 1:Des Heat Cap [W],VAV_5:DesPer 1:Des Cool Mass Flow [kg/s],VAV_5:DesPer 1:Des Sens Cool Cap [W],VAV_5:DesPer 1:Des Tot Cool Cap [W],VAV_5:DesPer 2:Des Heat Mass Flow [kg/s],VAV_5:DesPer 2:Des Heat Cap [W],VAV_5:DesPer 2:Des Cool Mass Flow [kg/s],VAV_5:DesPer 2:Des Sens Cool Cap [W],VAV_5:DesPer 2:Des Tot Cool Cap [W]
10:23:00,3.950834E+00,1.007592E+05,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.475133E+01,1.766317E+05,2.651287E+05,4.248092E+01,9.947483E+05,2.818758E+01,0.000000E+00,0.000000E+00,2.818758E+01,0.000000E+00,1.529537E+02,1.827543E+06,2.714483E+06,5.473319E+00,9.418108E+04,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.439484E+01,1.726198E+05,2.610099E+05,1.409379E+00,5.282525E+04,1.409379E+00,0.000000E+00,0.000000E+00,1.409379E+00,0.000000E+00,7.814902E+00,9.326055E+04,1.368740E+05
10:24:00,3.950825E+00,1.007592E+05,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.474430E+01,1.766284E+05,2.651243E+05,4.248082E+01,9.947488E+05,2.818758E+01,0.000000E+00,0.000000E+00,2.818758E+01,0.000000E+00,1.528775E+02,1.827443E+06,2.714371E+06,5.472413E+00,9.418499E+04,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.439004E+01,1.726415E+05,2.610317E+05,1.409379E+00,5.282525E+04,1.409379E+00,0.000000E+00,0.000000E+00,1.409379E+00,0.000000E+00,7.812826E+00,9.327507E+04,1.368887E+05
10:25:00,3.950816E+00,1.007592E+05,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.473742E+01,1.766267E+05,2.651215E+05,4.248072E+01,9.947492E+05,2.818758E+01,0.000000E+00,0.000000E+00,2.818758E+01,0.000000E+00,1.528025E+02,1.827358E+06,2.714274E+06,5.471511E+00,9.418889E+04,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.438539E+01,1.726650E+05,2.610552E+05,1.409379E+00,5.282525E+04,1.409379E+00,0.000000E+00,0.000000E+00,1.409379E+00,0.000000E+00,7.810752E+00,9.328961E+04,1.369034E+05
10:26:00,3.950807E+00,1.007593E+05,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.473068E+01,1.766267E+05,2.651205E+05,4.248062E+01,9.947496E+05,2.818758E+01,0.000000E+00,0.000000E+00,2.818758E+01,0.000000E+00,1.527290E+02,1.827288E+06,2.714194E+06,5.470613E+00,9.419277E+04,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.438089E+01,1.726901E+05,2.610806E+05,1.409379E+00,5.282525E+04,1.409379E+00,0.000000E+00,0.000000E+00,1.409379E+00,0.000000E+00,7.808681E+00,9.330419E+04,1.369181E+05
10:27:00,3.950799E+00,1.007593E+05,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.472410E+01,1.766284E+05,2.651212E+05,4.248052E+01,9.947501E+05,2.818758E+01,0.000000E+00,0.000000E+00,2.818758E+01,0.000000E+00,1.526569E+02,1.827234E+06,2.714130E+06,5.469719E+00,9.419663E+04,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.437655E+01,1.727171E+05,2.611078E+05,1.409379E+00,5.282525E+04,1.409379E+00,0.000000E+00,0.000000E+00,1.409379E+00,0.000000E+00,7.806614E+00,9.331880E+04,1.369329E+05
10:28:00,3.950790E+00,1.007594E+05,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.471767E+01,1.766318E+05,2.651238E+05,4.248042E+01,9.947505E+05,2.818758E+01,0.000000E+00,0.000000E+00,2.818758E+01,0.000000E+00,1.525863E+02,1.827197E+06,2.714083E+06,5.468829E+00,9.420048E+04,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.437238E+01,1.727459E+05,2.611369E+05,1.409379E+00,5.282525E+04,1.409379E+00,0.000000E+00,0.000000E+00,1.409379E+00,0.000000E+00,7.804549E+00,9.333345E+04,1.369477E+05
10:29:00,3.950781E+00,1.007594E+05,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.471140E+01,1.766370E+05,2.651282E+05,4.248032E+01,9.947509E+05,2.818758E+01,0.000000E+00,0.000000E+00,2.818758E+01,0.000000E+00,1.525171E+02,1.827176E+06,2.714054E+06,5.467943E+00,9.420431E+04,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.436837E+01,1.727765E+05,2.611679E+05,1.409379E+00,5.282525E+04,1.409379E+00,0.000000E+00,0.000000E+00,1.409379E+00,0.000000E+00,7.802488E+00,9.334814E+04,1.369625E+05
10:30:00,3.950773E+00,1.007594E+05,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.470529E+01,1.766439E+05,2.651345E+05,4.248021E+01,9.947514E+05,2.818758E+01,0.000000E+00,0.000000E+00,2.818758E+01,0.000000E+00,1.524494E+02,1.827172E+06,2.714042E+06,5.467060E+00,9.420812E+04,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.436453E+01,1.728091E+05,2.612010E+05,1.409379E+00,5.282525E+04,1.409379E+00,0.000000E+00,0.000000E+00,1.409379E+00,0.000000E+00,7.800429E+00,9.336286E+04,1.369773E+05
10:31:00,3.950764E+00,1.007595E+05,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.469933E+01,1.766527E+05,2.651426E+05,4.248011E+01,9.947518E+05,2.818758E+01,0.000000E+00,0.000000E+00,2.818758E+01,0.000000E+00,1.523832E+02,1.827185E+06,2.714047E+06,5.466181E+00,9.421192E+04,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.436086E+01,1.728435E+05,2.612359E+05,1.409379E+00,5.282525E+04,1.409379E+00,0.000000E+00,0.000000E+00,1.409379E+00,0.000000E+00,7.798374E+00,9.337761E+04,1.369922E+05
10:32:00,3.950755E+00,1.007595E+05,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.469354E+01,1.766633E+05,2.651527E+05,4.248001E+01,9.947522E+05,2.818758E+01,0.000000E+00,0.000000E+00,2.818758E+01,0.000000E+00,1.523186E+02,1.827215E+06,2.714071E+06,5.465306E+00,9.421570E+04,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.435738E+01,1.728802E+05,2.612733E+05,1.409379E+00,5.282525E+04,1.409379E+00,0.000000E+00,0.000000E+00,1.409379E+00,0.000000E+00,7.796322E+00,9.339240E+04,1.370072E+05
10:33:00,3.950747E+00,1.007595E+05,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.468792E+01,1.766758E+05,2.651648E+05,4.247991E+01,9.947527E+05,2.818758E+01,0.000000E+00,0.000000E+00,2.818758E+01,0.000000E+00,1.522558E+02,1.827267E+06,2.714116E+06,5.464434E+00,9.421947E+04,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.435409E+01,1.729189E+05,2.613128E+05,1.409379E+00,5.282525E+04,1.409379E+00,0.000000E+00,0.000000E+00,1.409379E+00,0.000000E+00,7.794273E+00,9.340722E+04,1.370221E+05
10:34:00,3.950738E+00,1.007596E+05,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.468249E+01,1.766904E+05,2.651791E+05,4.247981E+01,9.947531E+05,2.818758E+01,0.000000E+00,0.000000E+00,2.818758E+01,0.000000E+00,1.521947E+02,1.827336E+06,2.714181E+06,5.463566E+00,9.422322E+04,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.435098E+01,1.729596E+05,2.613543E+05,1.409379E+00,5.282525E+04,1.409379E+00,0.000000E+00,0.000000E+00,1.409379E+00,0.000000E+00,7.792226E+00,9.342207E+04,1.370371E+05
10:35:00,3.950729E+00,1.007596E+05,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.467722E+01,1.767070E+05,2.651954E+05,4.247971E+01,9.947535E+05,2.818758E+01,0.000000E+00,0.000000E+00,2.818758E+01,0.000000E+00,1.521352E+02,1.827424E+06,2.714264E+06,5.462702E+00,9.422695E+04,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.434805E+01,1.730025E+05,2.613981E+05,1.409379E+00,5.282525E+04,1.409379E+00,0.000000E+00,0.000000E+00,1.409379E+00,0.000000E+00,7.790183E+00,9.343696E+04,1.370521E+05
10:36:00,3.950721E+00,1.007597E+05,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.467213E+01,1.767254E+05,2.652136E+05,4.247961E+01,9.947540E+05,2.818758E+01,0.000000E+00,0.000000E+00,2.818758E+01,0.000000E+00,1.520772E+02,1.827529E+06,2.714366E+06,5.461842E+00,9.423067E+04,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.434529E+01,1.730471E+05,2.614437E+05,1.409379E+00,5.282525E+04,1.409379E+00,0.000000E+00,0.000000E+00,1.409379E+00,0.000000E+00,7.788142E+00,9.345188E+04,1.370672E+05
10:37:00,3.950712E+00,1.007597E+05,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.466720E+01,1.767457E+05,2.652339E+05,4.247952E+01,9.947544E+05,2.818758E+01,0.000000E+00,0.000000E+00,2.818758E+01,0.000000E+00,1.520210E+02,1.827654E+06,2.714489E+06,5.461005E+00,9.423428E+04,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.434270E+01,1.730937E+05,2.614914E+05,1.409379E+00,5.282525E+04,1.409379E+00,0.000000E+00,0.000000E+00,1.409379E+00,0.000000E+00,7.786105E+00,9.346684E+04,1.370823E+05
10:38:00,3.950704E+00,1.007597E+05,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.466244E+01,1.767679E+05,2.652561E+05,4.247942E+01,9.947548E+05,2.818758E+01,0.000000E+00,0.000000E+00,2.818758E+01,0.000000E+00,1.519662E+02,1.827795E+06,2.714628E+06,5.460163E+00,9.423792E+04,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.434027E+01,1.731422E+05,2.615410E+05,1.409379E+00,5.282525E+04,1.409379E+00,0.000000E+00,0.000000E+00,1.409379E+00,0.000000E+00,7.784071E+00,9.348182E+04,1.370975E+05
10:39:00,3.950695E+00,1.007598E+05,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.465786E+01,1.767921E+05,2.652803E+05,4.247932E+01,9.947552E+05,2.818758E+01,0.000000E+00,0.000000E+00,2.818758E+01,0.000000E+00,1.519128E+02,1.827952E+06,2.714782E+06,5.459339E+00,9.424148E+04,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.433800E+01,1.731924E+05,2.615924E+05,1.409379E+00,5.282525E+04,1.409379E+00,0.000000E+00,0.000000E+00,1.409379E+00,0.000000E+00,7.782039E+00,9.349684E+04,1.371126E+05
10:40:00,3.950687E+00,1.007598E+05,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.465342E+01,1.768179E+05,2.653064E+05,4.247923E+01,9.947556E+05,2.818758E+01,0.000000E+00,0.000000E+00,2.818758E+01,0.000000E+00,1.518611E+02,1.828128E+06,2.714957E+06,5.458509E+00,9.424507E+04,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.433592E+01,1.732448E+05,2.616462E+05,1.409379E+00,5.282525E+04,1.409379E+00,0.000000E+00,0.000000E+00,1.409379E+00,0.000000E+00,7.780010E+00,9.351190E+04,1.371278E+05
10:41:00,3.950679E+00,1.007598E+05,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.464915E+01,1.768456E+05,2.653343E+05,4.247913E+01,9.947560E+05,2.818758E+01,0.000000E+00,0.000000E+00,2.818758E+01,0.000000E+00,1.518109E+02,1.828321E+06,2.715150E+06,5.457698E+00,9.424857E+04,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.433399E+01,1.732989E+05,2.617016E+05,1.409379E+00,5.282525E+04,1.409379E+00,0.000000E+00,0.000000E+00,1.409379E+00,0.000000E+00,7.777984E+00,9.352698E+04,1.371430E+05
10:42:00,3.950670E+00,1.007599E+05,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.464506E+01,1.768754E+05,2.653643E+05,4.247903E+01,9.947565E+05,2.818758E+01,0.000000E+00,0.000000E+00,2.818758E+01,0.000000E+00,1.517625E+02,1.828534E+06,2.715364E+06,5.456881E+00,9.425210E+04,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.433229E+01,1.733554E+05,2.617596E+05,1.409379E+00,5.282525E+04,1.409379E+00,0.000000E+00,0.000000E+00,1.409379E+00,0.000000E+00,7.775961E+00,9.354210E+04,1.371583E+05
10:43:00,3.950662E+00,1.007599E+05,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.464114E+01,1.769070E+05,2.653964E+05,4.247894E+01,9.947569E+05,2.818758E+01,0.000000E+00,0.000000E+00,2.818758E+01,0.000000E+00,1.517156E+02,1.828764E+06,2.715594E+06,5.456062E+00,9.425564E+04,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.433076E+01,1.734140E+05,2.618197E+05,1.409379E+00,5.282525E+04,1.409379E+00,0.000000E+00,0.000000E+00,1.409379E+00,0.000000E+00,7.773941E+00,9.355724E+04,1.371736E+05
10:44:00,3.950654E+00,1.007599E+05,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.463740E+01,1.769408E+05,2.654306E+05,4.247884E+01,9.947573E+05,2.818758E+01,0.000000E+00,0.000000E+00,2.818758E+01,0.000000E+00,1.516708E+02,1.829017E+06,2.715850E+06,5.455246E+00,9.425917E+04,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.432942E+01,1.734746E+05,2.618820E+05,1.409379E+00,5.282525E+04,1.409379E+00,0.000000E+00,0.000000E+00,1.409379E+00,0.000000E+00,7.771924E+00,9.357242E+04,1.371889E+05
10:45:00,3.950645E+00,1.007600E+05,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.463385E+01,1.769765E+05,2.654670E+05,4.247874E+01,9.947577E+05,2.818758E+01,0.000000E+00,0.000000E+00,2.818758E+01,0.000000E+00,1.516276E+02,1.829289E+06,2.716125E+06,5.454433E+00,9.426268E+04,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.432827E+01,1.735375E+05,2.619465E+05,1.409379E+00,5.282525E+04,1.409379E+00,0.000000E+00,0.000000E+00,1.409379E+00,0.000000E+00,7.769909E+00,9.358763E+04,1.372042E+05
10:46:00,3.950637E+00,1.007600E+05,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.463048E+01,1.770143E+05,2.655055E+05,4.247865E+01,9.947581E+05,2.818758E+01,0.000000E+00,0.000000E+00,2.818758E+01,0.000000E+00,1.515862E+02,1.829581E+06,2.716420E+06,5.453622E+00,9.426618E+04,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.432732E+01,1.736026E+05,2.620134E+05,1.409379E+00,5.282525E+04,1.409379E+00,0.000000E+00,0.000000E+00,1.409379E+00,0.000000E+00,7.767897E+00,9.360288E+04,1.372196E+05
10:47:00,3.950629E+00,1.007601E+05,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.462730E+01,1.770543E+05,2.655463E+05,4.247855E+01,9.947585E+05,2.818758E+01,0.000000E+00,0.000000E+00,2.818758E+01,0.000000E+00,1.515466E+02,1.829893E+06,2.716736E+06,5.452814E+00,9.426967E+04,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.432656E+01,1.736698E+05,2.620825E+05,1.409379E+00,5.282525E+04,1.409379E+00,0.000000E+00,0.000000E+00,1.409379E+00,0.000000E+00,7.765888E+00,9.361815E+04,1.372350E+05
10:48:00,3.950620E+00,1.007601E+05,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.462429E+01,1.770963E+05,2.655891E+05,4.247846E+01,9.947590E+05,2.818758E+01,0.000000E+00,0.000000E+00,2.818758E+01,0.000000E+00,1.515088E+02,1.830225E+06,2.717074E+06,5.452009E+00,9.427315E+04,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.432600E+01,1.737392E+05,2.621540E+05,1.409379E+00,5.282525E+04,1.409379E+00,0.000000E+00,0.000000E+00,1.409379E+00,0.000000E+00,7.763882E+00,9.363345E+04,1.372505E+05
10:49:00,3.950612E+00,1.007601E+05,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.462147E+01,1.771403E+05,2.656341E+05,4.247836E+01,9.947594E+05,2.818758E+01,0.000000E+00,0.000000E+00,2.818758E+01,0.000000E+00,1.514727E+02,1.830576E+06,2.717431E+06,5.451206E+00,9.427662E+04,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.432562E+01,1.738107E+05,2.622276E+05,1.409379E+00,5.282525E+04,1.409379E+00,0.000000E+00,0.000000E+00,1.409379E+00,0.000000E+00,7.761878E+00,9.364879E+04,1.372660E+05
10:50:00,3.950604E+00,1.007602E+05,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.461883E+01,1.771864E+05,2.656813E+05,4.247826E+01,9.947598E+05,2.818758E+01,0.000000E+00,0.000000E+00,2.818758E+01,0.000000E+00,1.514383E+02,1.830947E+06,2.717809E+06,5.450406E+00,9.428008E+04,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.432543E+01,1.738844E+05,2.623035E+05,1.409379E+00,5.282525E+04,1.409379E+00,0.000000E+00,0.000000E+00,1.409379E+00,0.000000E+00,7.759877E+00,9.366416E+04,1.372815E+05
10:51:00,3.950595E+00,1.007602E+05,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.461637E+01,1.772345E+05,2.657305E+05,4.247817E+01,9.947602E+05,2.818758E+01,0.000000E+00,0.000000E+00,2.818758E+01,0.000000E+00,1.514057E+02,1.831338E+06,2.718207E+06,5.449608E+00,9.428353E+04,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.432544E+01,1.739602E+05,2.623815E+05,1.409379E+00,5.282525E+04,1.409379E+00,0.000000E+00,0.000000E+00,1.409379E+00,0.000000E+00,7.757879E+00,9.367955E+04,1.372970E+05
10:52:00,3.950587E+00,1.007602E+05,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.461411E+01,1.772847E+05,2.657820E+05,4.247807E+01,9.947606E+05,2.818758E+01,0.000000E+00,0.000000E+00,2.818758E+01,0.000000E+00,1.513750E+02,1.831750E+06,2.718628E+06,5.448836E+00,9.428686E+04,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.432562E+01,1.740380E+05,2.624616E+05,1.409379E+00,5.282525E+04,1.409379E+00,0.000000E+00,0.000000E+00,1.409379E+00,0.000000E+00,7.755897E+00,9.369513E+04,1.373128E+05
10:53:00,3.950579E+00,1.007603E+05,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.461202E+01,1.773369E+05,2.658356E+05,4.247798E+01,9.947610E+05,2.818758E+01,0.000000E+00,0.000000E+00,2.818758E+01,0.000000E+00,1.513460E+02,1.832181E+06,2.719068E+06,5.448060E+00,9.429022E+04,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.432597E+01,1.741178E+05,2.625438E+05,1.409379E+00,5.282525E+04,1.409379E+00,0.000000E+00,0.000000E+00,1.409379E+00,0.000000E+00,7.753923E+00,9.371079E+04,1.373286E+05
10:54:00,3.950571E+00,1.007603E+05,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.461010E+01,1.773911E+05,2.658912E+05,4.247788E+01,9.947614E+05,2.818758E+01,0.000000E+00,0.000000E+00,2.818758E+01,0.000000E+00,1.513187E+02,1.832631E+06,2.719529E+06,5.447301E+00,9.429349E+04,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.432651E+01,1.741996E+05,2.626280E+05,1.409379E+00,5.282525E+04,1.409379E+00,0.000000E+00,0.000000E+00,1.409379E+00,0.000000E+00,7.751951E+00,9.372649E+04,1.373444E+05
10:55:00,3.950563E+00,1.007603E+05,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.460835E+01,1.774472E+05,2.659488E+05,4.247779E+01,9.947618E+05,2.818758E+01,0.000000E+00,0.000000E+00,2.818758E+01,0.000000E+00,1.512931E+02,1.833100E+06,2.720008E+06,5.446536E+00,9.429680E+04,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.432722E+01,1.742833E+05,2.627143E+05,1.409379E+00,5.282525E+04,1.409379E+00,0.000000E+00,0.000000E+00,1.409379E+00,0.000000E+00,7.749982E+00,9.374221E+04,1.373603E+05
10:56:00,3.950555E+00,1.007604E+05,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.460677E+01,1.775053E+05,2.660083E+05,4.247770E+01,9.947622E+05,2.818758E+01,0.000000E+00,0.000000E+00,2.818758E+01,0.000000E+00,1.512690E+02,1.833588E+06,2.720507E+06,5.445789E+00,9.430003E+04,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.432810E+01,1.743691E+05,2.628027E+05,1.409379E+00,5.282525E+04,1.409379E+00,0.000000E+00,0.000000E+00,1.409379E+00,0.000000E+00,7.748016E+00,9.375797E+04,1.373762E+05
10:57:00,3.950547E+00,1.007604E+05,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.460536E+01,1.775652E+05,2.660699E+05,4.247761E+01,9.947626E+05,2.818758E+01,0.000000E+00,0.000000E+00,2.818758E+01,0.000000E+00,1.512466E+02,1.834093E+06,2.721024E+06,5.445035E+00,9.430328E+04,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.432916E+01,1.744568E+05,2.628930E+05,1.409379E+00,5.282525E+04,1.409379E+00,0.000000E+00,0.000000E+00,1.409379E+00,0.000000E+00,7.746054E+00,9.377377E+04,1.373922E+05
10:58:00,3.950539E+00,1.007604E+05,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.460411E+01,1.776268E+05,2.661333E+05,4.247751E+01,9.947630E+05,2.818758E+01,0.000000E+00,0.000000E+00,2.818758E+01,0.000000E+00,1.512257E+02,1.834615E+06,2.721558E+06,5.444276E+00,9.430657E+04,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.433041E+01,1.745466E+05,2.629856E+05,1.409379E+00,5.282525E+04,1.409379E+00,0.000000E+00,0.000000E+00,1.409379E+00,0.000000E+00,7.744081E+00,9.378945E+04,1.374080E+05
10:59:00,3.950531E+00,1.007605E+05,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.460301E+01,1.776903E+05,2.661985E+05,4.247742E+01,9.947634E+05,2.818758E+01,0.000000E+00,0.000000E+00,2.818758E+01,0.000000E+00,1.512062E+02,1.835154E+06,2.722111E+06,5.443517E+00,9.430984E+04,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.433183E+01,1.746384E+05,2.630803E+05,1.409379E+00,5.282525E+04,1.409379E+00,0.000000E+00,0.000000E+00,1.409379E+00,0.000000E+00,7.742107E+00,9.380512E+04,1.374239E+05
11:00:00,3.950522E+00,1.007605E+05,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.460208E+01,1.777555E+05,2.662656E+05,4.247732E+01,9.947638E+05,2.818758E+01,0.000000E+00,0.000000E+00,2.818758E+01,0.000000E+00,1.511883E+02,1.835710E+06,2.722680E+06,5.442760E+00,9.431312E+04,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.433343E+01,1.747321E+05,2.631769E+05,1.409379E+00,5.282525E+04,1.409379E+00,0.000000E+00,0.000000E+00,1.409379E+00,0.000000E+00,7.740136E+00,9.382082E+04,1.374397E+05
11:01:00,3.950514E+00,1.007605E+05,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.460121E+01,1.777962E+05,2.663076E+05,4.247723E+01,9.947643E+05,2.818758E+01,0.000000E+00,0.000000E+00,2.818758E+01,0.000000E+00,1.511711E+02,1.836021E+06,2.723000E+06,5.442005E+00,9.431638E+04,2.818758E+00,0.000000E+00,0.000000E+00,2.818758E+00,0.000000E+00,1.433512E+01,1.748016E+05,2.632488E+05,1.409379E+00,5.282525E+04,1.409379E+00,0.000000E+00,0.000000E+00,1.409379E+00,0.000000E+00,7.738168E+00,9.382393E+04,1.374427E+05
